1609531200000,725.34000000,730.71000000,722.50000000,729.48000000,22422.29118000,1609534799999,16308761.60730570,16358,11908.10461000,8663259.66117290,0
1609534800000,729.48000000,730.61000000,726.69000000,728.23000000,14582.15316000,1609538399999,10627095.60001230,10537,7484.03192000,5454580.52538640,0
1609538400000,728.23000000,731.97000000,725.65000000,728.90000000,14614.20353000,1609541999999,10652530.27398400,12435,7047.86828000,5137177.00080430,0
1609542000000,728.97000000,730.58000000,727.65000000,728.91000000,14058.19051000,1609545599999,10249389.45765080,8856,6834.20170000,4983003.68920180,0
1609545600000,728.91000000,730.66000000,716.26000000,719.90000000,46190.17553000,1609549199999,33359504.14518910,28029,23679.84350000,17108836.01688260,0
1609549200000,719.90000000,731.75000000,714.91000000,729.38000000,37985.46001000,1609552799999,27507408.39163670,24320,20260.90589000,14682081.31049430,0
1609552800000,729.39000000,734.40000000,729.05000000,729.44000000,21870.25220000,1609556399999,16001652.50051980,13551,11126.51792000,8141055.41488160,0
1609556400000,729.45000000,731.96000000,728.40000000,730.39000000,13138.56186000,1609559999999,9595201.62965460,9265,6392.76908000,4668395.16193940,0
1609560000000,730.39000000,730.67000000,726.26000000,729.45000000,13117.64933000,1609563599999,9555414.04790760,9531,6253.16844000,4554983.63699200,0
1609563600000,729.45000000,733.40000000,729.22000000,731.99000000,19342.91315000,1609567199999,14151384.03826940,11683,9900.66983000,7243827.15599020,0
1609567200000,731.99000000,740.49000000,730.53000000,737.04000000,41590.31856000,1609570799999,30589103.99850020,21769,22929.76902000,16871240.82362090,0
1609570800000,737.08000000,738.66000000,733.07000000,735.12000000,23887.39609000,1609574399999,17572714.36547190,14900,11790.79438000,8674254.99795030,0
1609574400000,735.12000000,738.35000000,728.21000000,733.84000000,32631.45363000,1609577999999,23913429.65466920,19242,16321.75539000,11961031.26918870,0
1609578000000,733.84000000,734.64000000,723.06000000,725.41000000,38970.42653000,1609581599999,28452759.35250720,21868,17695.88050000,12919218.63557270,0
1609581600000,725.24000000,733.93000000,723.01000000,728.47000000,34642.76548000,1609585199999,25241215.64327820,28773,18781.42495000,13680298.15113780,0
1609585200000,728.55000000,731.10000000,727.17000000,729.70000000,14020.08545000,1609588799999,10224568.23449140,14219,6844.81027000,4992334.62822630,0
1609588800000,729.70000000,757.00000000,728.25000000,752.38000000,134011.47560000,1609592399999,99797231.54866600,76200,76083.23261000,56665977.53469260,0
1609592400000,752.39000000,772.80000000,749.11000000,770.77000000,154115.10137000,1609595999999,117632404.85192440,81315,82140.77041000,62696272.90439900,0
1609596000000,770.77000000,771.28000000,753.00000000,760.94000000,88376.02018000,1609599599999,67209726.90329130,61696,42650.00418000,32438079.17066660,0
1609599600000,760.99000000,768.99000000,760.86000000,768.43000000,51945.86127000,1609603199999,39729575.58746430,29839,25961.84055000,19854766.37404890,0
1609603200000,768.45000000,782.98000000,764.50000000,781.94000000,145618.23911000,1609606799999,112613321.99726720,75204,76054.06987000,58841368.65218770,0
1609606800000,781.94000000,784.66000000,774.04000000,778.84000000,74461.65986000,1609610399999,58005209.22800710,37564,37485.65234000,29198072.98067980,0
1609610400000,778.77000000,784.39000000,772.00000000,780.01000000,57755.77853000,1609613999999,44964505.73968040,35455,29248.51123000,22772151.83626550,0
1609614000000,780.00000000,787.69000000,776.77000000,784.79000000,56561.31490000,1609617599999,44330259.13242430,35280,27204.91718000,21318132.12117530,0
1609617600000,784.79000000,785.48000000,750.12000000,756.55000000,122647.19925000,1609621199999,94377493.54978070,75393,53605.94972000,41265280.64234240,0
1609621200000,756.57000000,771.34000000,751.20000000,768.95000000,69835.76346000,1609624799999,53404322.14242830,43118,34805.72812000,26624811.36490930,0
1609624800000,768.94000000,774.50000000,765.06000000,772.19000000,21611.26997000,1609628399999,16662571.90637660,21420,10338.71571000,7972342.17850590,0
1609628400000,772.14000000,777.73000000,762.98000000,774.56000000,38291.43536000,1609631999999,29581204.02268110,34500,19117.03233000,14771014.04873570,0
1609632000000,774.44000000,778.86000000,770.59000000,775.81000000,34582.74165000,1609635599999,26814528.48831580,28322,17514.73493000,13581009.35079850,0
1609635600000,775.84000000,779.00000000,772.35000000,776.97000000,27914.48711000,1609639199999,21663976.81217600,18434,13437.42457000,10429518.91929740,0
1609639200000,776.98000000,781.59000000,775.48000000,778.94000000,23590.90685000,1609642799999,18364302.75645840,16621,11896.80884000,9261412.82471450,0
1609642800000,778.95000000,779.28000000,771.47000000,772.37000000,28221.24422000,1609646399999,21882218.61299550,20077,12413.37832000,9625813.79677330,0
1609646400000,772.44000000,778.44000000,768.71000000,777.41000000,34410.73823000,1609649999999,26595385.98490900,25749,16364.68615000,12646986.50027660,0
1609650000000,777.34000000,790.00000000,776.10000000,786.42000000,81521.94162000,1609653599999,64068296.00109600,48614,42773.76881000,33615998.46253830,0
1609653600000,786.48000000,801.92000000,783.73000000,799.96000000,89185.94716000,1609657199999,71078337.11399850,49762,50382.70060000,40159078.45383320,0
1609657200000,799.83000000,805.74000000,795.10000000,799.78000000,80293.36056000,1609660799999,64321773.44254200,42957,41124.15979000,32952038.25195850,0
1609660800000,799.74000000,819.50000000,791.50000000,817.76000000,92303.75687000,1609664399999,74374082.81598510,54372,49586.73285000,39969414.21413130,0
1609664400000,817.31000000,825.66000000,813.00000000,818.45000000,95011.06759000,1609667999999,77776377.35061550,68843,46145.23589000,37779742.47984890,0
1609668000000,818.50000000,829.00000000,816.49000000,825.72000000,82804.39620000,1609671599999,68179078.60741620,59098,43534.51010000,35856228.37980880,0
1609671600000,825.69000000,832.30000000,824.01000000,829.76000000,64169.17352000,1609675199999,53151864.37454820,38952,34925.70692000,28929969.56062150,0
1609675200000,829.77000000,835.86000000,826.38000000,831.47000000,55214.58488000,1609678799999,45899329.10049870,34400,28350.21151000,23572769.34582870,0
1609678800000,831.46000000,888.33000000,831.46000000,874.21000000,180985.66008000,1609682399999,156229065.80507510,102310,96475.08061000,83183687.30578170,0
1609682400000,874.17000000,921.73000000,862.30000000,912.38000000,261568.37752000,1609685999999,235467717.16801190,134274,135940.05812000,122329779.74523540,0
1609686000000,912.39000000,920.00000000,879.52000000,917.72000000,200326.60168000,1609689599999,180931169.11557730,105075,100710.48857000,91012304.91527830,0
1609689600000,917.95000000,978.00000000,917.72000000,935.26000000,323944.90322000,1609693199999,309149270.80030910,158877,156025.89467000,148896539.87656510,0
1609693200000,935.26000000,958.21000000,917.00000000,935.54000000,218672.99800000,1609696799999,205758533.11329970,112677,107601.60483000,101276146.68044130,0
1609696800000,935.65000000,941.93000000,888.93000000,917.54000000,175928.67663000,1609700399999,161117769.75146350,95486,80492.08857000,73724816.76377900,0
1609700400000,917.77000000,924.11000000,899.38000000,921.53000000,86493.82126000,1609703999999,78851087.41074240,72107,43736.94976000,39888196.18941380,0
1609704000000,921.61000000,964.33000000,920.08000000,946.37000000,145884.75288000,1609707599999,138197487.97373560,94424,75168.56377000,71214880.67009340,0
1609707600000,946.38000000,957.87000000,936.45000000,949.77000000,59816.23454000,1609711199999,56679305.97709590,42632,29407.78704000,27867746.99098580,0
1609711200000,949.87000000,997.90000000,945.15000000,991.55000000,150727.15340000,1609714799999,147796416.80410780,99234,82213.17135000,80583925.25765890,0
1609714800000,991.73000000,1011.07000000,955.00000000,978.28000000,220030.36048000,1609718399999,218064484.35063650,113204,122806.05229000,121908270.65748660,0
1609718400000,978.33000000,994.56000000,954.22000000,975.80000000,147491.84724000,1609721999999,143669886.31543050,107864,71756.48487000,69924992.52662010,0
1609722000000,975.80000000,979.00000000,956.01000000,966.96000000,79273.06804000,1609725599999,76651917.33683780,69237,39980.62440000,38675146.94285820,0
1609725600000,966.96000000,982.33000000,962.20000000,979.39000000,72619.64295000,1609729199999,70632066.06249330,47066,41747.14675000,40612622.33156630,0
1609729200000,979.46000000,1025.81000000,977.84000000,1021.41000000,133239.30292000,1609732799999,133249907.74504800,79252,74158.49639000,74158807.18556950,0
1609732800000,1021.41000000,1035.93000000,1013.75000000,1027.69000000,124509.51799000,1609736399999,127624075.52922870,102502,65793.18901000,67446542.72662680,0
1609736400000,1027.70000000,1096.00000000,1016.75000000,1084.18000000,222620.92814000,1609739999999,235262238.02271800,119359,115540.19952000,121885345.10893080,0
1609740000000,1084.45000000,1162.97000000,1078.59000000,1105.00000000,352657.89885000,1609743599999,394081443.25427540,179717,182783.90163000,204438367.43132150,0
1609743600000,1104.99000000,1118.89000000,1012.00000000,1044.31000000,296761.70921000,1609747199999,315934437.11397810,172259,148353.45053000,157969392.75058740,0
1609747200000,1044.30000000,1078.93000000,983.88000000,1022.64000000,266193.18381000,1609750799999,274810884.30236210,145426,131708.17104000,136227654.81500730,0
1609750800000,1022.64000000,1029.34000000,909.00000000,970.08000000,384301.29029000,1609754399999,372296551.65425190,176280,184117.26598000,178509811.15320300,0
1609754400000,969.94000000,985.00000000,890.00000000,965.05000000,335379.28615000,1609757999999,315129596.45288120,171987,162376.14985000,152710626.89695910,0
1609758000000,965.28000000,979.54000000,933.84000000,976.80000000,190237.62721000,1609761599999,182067885.35456490,104950,96480.42073000,92362829.81584660,0
1609761600000,976.97000000,1031.85000000,956.12000000,1019.48000000,235476.92979000,1609765199999,234438840.42330630,132608,119110.73678000,118549148.38918050,0
1609765200000,1019.48000000,1020.00000000,975.27000000,1011.92000000,193603.20060000,1609768799999,193008617.91049730,98969,94302.32692000,94053059.43172110,0
1609768800000,1012.56000000,1045.00000000,1001.55000000,1043.25000000,197211.31353000,1609772399999,201361352.84715440,99890,93946.49144000,95953001.71703620,0
1609772400000,1043.26000000,1058.16000000,1027.03000000,1040.01000000,189054.37040000,1609775999999,197078078.11549010,95040,85720.52279000,89383822.76140800,0
1609776000000,1040.00000000,1048.00000000,982.05000000,1010.15000000,245057.38225000,1609779599999,246341557.48796020,131676,122228.83705000,122896192.64752350,0
1609779600000,1010.29000000,1026.56000000,985.55000000,999.47000000,120721.62389000,1609783199999,121210654.77963140,85747,58504.71533000,58770527.51254490,0
1609783200000,999.47000000,1025.68000000,998.92000000,1015.19000000,84703.58793000,1609786799999,85843993.71004840,66214,43155.90413000,43737843.12534710,0
1609786800000,1015.09000000,1048.00000000,1011.41000000,1042.28000000,90513.65187000,1609790399999,93429568.09790310,56758,48591.68946000,50166014.73101960,0
1609790400000,1042.16000000,1049.70000000,1017.46000000,1019.69000000,75599.35887000,1609793999999,78269016.79894130,66787,38779.17687000,40171046.06127450,0
1609794000000,1019.69000000,1036.70000000,992.70000000,1006.19000000,92442.55568000,1609797599999,93386179.19674370,65870,46618.10440000,47114327.66412110,0
1609797600000,1006.18000000,1024.00000000,1003.20000000,1012.72000000,30171.61809000,1609801199999,30560645.73159950,37651,16195.18431000,16404174.83323280,0
1609801200000,1012.72000000,1046.54000000,1001.09000000,1041.43000000,85170.04434000,1609804799999,87294808.97625310,64753,44388.48192000,45517720.76968540,0
1609804800000,1041.45000000,1134.60000000,1041.45000000,1095.03000000,257412.82599000,1609808399999,281827260.95692210,155146,134362.67503000,147017515.58402940,0
1609808400000,1095.14000000,1118.10000000,1061.92000000,1114.52000000,184692.42881000,1609811999999,202007876.14217590,128999,91512.70095000,100128332.37700840,0
1609812000000,1114.46000000,1116.72000000,1068.18000000,1078.45000000,114597.83122000,1609815599999,124657535.90551520,91678,57070.95680000,62078968.68179370,0
1609815600000,1078.47000000,1087.32000000,995.00000000,1001.76000000,197089.21992000,1609819199999,205092803.26820720,128918,89835.67777000,93568137.23671310,0
1609819200000,1001.75000000,1030.81000000,986.00000000,1004.10000000,176195.12461000,1609822799999,178163533.02986250,137759,87862.29189000,88857987.88572760,0
1609822800000,1004.05000000,1024.46000000,974.45000000,989.83000000,158302.30662000,1609826399999,158340392.48939530,99019,75919.74595000,75977217.46973060,0
1609826400000,989.90000000,1022.41000000,979.03000000,1015.15000000,129414.62655000,1609829999999,129829692.11779990,77275,66366.95224000,66589733.13994060,0
1609830000000,1015.16000000,1025.00000000,1000.93000000,1003.45000000,61159.42688000,1609833599999,61861123.02046180,43010,31859.60217000,32233580.07571380,0
1609833600000,1003.52000000,1044.71000000,1003.51000000,1026.97000000,105716.59566000,1609837199999,108723594.41532790,75958,54684.39665000,56227697.84569490,0
1609837200000,1026.97000000,1050.93000000,1022.43000000,1035.85000000,92325.74596000,1609840799999,95941020.13013140,61912,46607.16964000,48444768.05454700,0
1609840800000,1035.85000000,1042.40000000,1014.84000000,1028.31000000,67592.17946000,1609844399999,69564322.05032080,53232,30580.60507000,31467687.46841040,0
1609844400000,1028.31000000,1043.86000000,1024.07000000,1042.21000000,58899.65281000,1609847999999,60893371.08173690,45671,29088.64624000,30077144.39821230,0
1609848000000,1042.23000000,1055.00000000,1027.27000000,1028.99000000,71642.51507000,1609851599999,74534502.69718180,74585,35879.04601000,37349734.53319250,0
1609851600000,1028.98000000,1041.00000000,1020.46000000,1023.55000000,53808.51617000,1609855199999,55628499.35376350,56626,24972.46849000,25821382.47971590,0
1609855200000,1023.75000000,1048.23000000,1001.00000000,1047.90000000,115129.67335000,1609858799999,117601274.92794340,95907,57965.22669000,59259268.48294870,0
1609858800000,1047.94000000,1064.00000000,1036.00000000,1052.82000000,85508.32605000,1609862399999,89762300.29008910,74742,41336.69470000,43399183.96204720,0
1609862400000,1052.83000000,1084.00000000,1036.29000000,1065.84000000,118170.17042000,1609865999999,125638275.66007700,83963,58443.89220000,62158586.59744160,0
1609866000000,1065.85000000,1084.55000000,1060.70000000,1081.73000000,66686.13785000,1609869599999,71375510.36785820,50810,32839.77780000,35161356.14649240,0
1609869600000,1081.99000000,1094.86000000,1070.05000000,1074.00000000,102112.30063000,1609873199999,110582518.30276190,85450,49253.97389000,53352446.90129280,0
1609873200000,1074.00000000,1108.00000000,1040.00000000,1096.33000000,171567.07346000,1609876799999,185241878.07750150,109994,82626.15046000,89386263.65739750,0
1609876800000,1096.36000000,1103.84000000,1077.05000000,1098.99000000,71410.94860000,1609880399999,77860222.86299420,56767,32971.09337000,35964900.78568560,0
1609880400000,1099.00000000,1103.20000000,1074.44000000,1082.10000000,66771.99769000,1609883999999,72868371.94281060,49889,32098.69620000,35052140.41442790,0
1609884000000,1082.09000000,1120.00000000,1081.94000000,1108.02000000,74059.36870000,1609887599999,81892729.69404870,59724,41227.50763000,45606463.72149460,0
1609887600000,1108.18000000,1115.00000000,1081.11000000,1099.56000000,106730.68277000,1609891199999,117161671.22325550,63469,52275.08010000,57370954.95389960,0
1609891200000,1100.16000000,1110.30000000,1063.23000000,1081.16000000,99324.20691000,1609894799999,107553418.64987170,70438,47954.37292000,51953286.67852230,0
1609894800000,1081.01000000,1086.22000000,1057.26000000,1071.82000000,65497.17409000,1609898399999,70150409.55447180,43692,31684.06093000,33939777.68119640,0
1609898400000,1071.81000000,1087.00000000,1071.81000000,1077.41000000,48874.82288000,1609901999999,52814060.70020060,51589,24672.85380000,26664239.50732240,0
1609902000000,1077.47000000,1083.00000000,1061.00000000,1075.49000000,58594.98870000,1609905599999,62695049.72396910,44968,30216.59737000,32332994.95486030,0
1609905600000,1075.49000000,1135.02000000,1073.03000000,1119.17000000,149574.38791000,1609909199999,166305526.46093480,101211,84516.16983000,93980509.15252220,0
1609909200000,1119.17000000,1125.85000000,1086.37000000,1101.81000000,101989.34200000,1609912799999,112942505.45548300,85982,48399.32892000,53618329.66277250,0
1609912800000,1101.80000000,1118.69000000,1097.51000000,1113.22000000,69105.85653000,1609916399999,76731915.72788590,46025,36147.79942000,40148455.35538710,0
1609916400000,1113.16000000,1122.02000000,1090.72000000,1106.59000000,77052.69559000,1609919999999,85476951.38400300,54853,38332.64796000,42548594.24834180,0
1609920000000,1106.61000000,1123.51000000,1091.11000000,1110.76000000,105217.50190000,1609923599999,116653607.06827760,59043,54892.35037000,60876339.72888930,0
1609923600000,1110.85000000,1112.87000000,1091.00000000,1099.02000000,83293.56815000,1609927199999,91674557.19902730,49167,40958.48865000,45080573.59343720,0
1609927200000,1099.02000000,1119.50000000,1097.29000000,1114.75000000,66864.59812000,1609930799999,74300432.07692560,41327,34189.49544000,37984445.69521310,0
1609930800000,1114.71000000,1166.58000000,1111.01000000,1151.88000000,171627.18689000,1609934399999,196558886.71996030,115382,97801.27252000,112020074.90228150,0
1609934400000,1151.88000000,1158.96000000,1123.52000000,1143.61000000,99636.98531000,1609937999999,113705518.81753460,62763,46782.20811000,53411396.79223910,0
1609938000000,1143.84000000,1148.00000000,1121.00000000,1134.99000000,94633.75531000,1609941599999,107168665.03045530,57230,47671.79698000,53992238.56873400,0
1609941600000,1134.99000000,1147.61000000,1124.61000000,1133.36000000,91718.45654000,1609945199999,104228171.76212180,57043,44780.50234000,50908208.19218840,0
1609945200000,1133.23000000,1153.94000000,1130.92000000,1143.89000000,70224.15379000,1609948799999,80346389.97997290,43664,34896.93297000,39929292.42605570,0
1609948800000,1144.01000000,1193.68000000,1144.01000000,1173.08000000,184933.76503000,1609952399999,217234956.47969310,127318,97045.13520000,113975882.21586050,0
1609952400000,1173.09000000,1207.70000000,1171.00000000,1192.25000000,136008.83546000,1609955999999,161966601.30435820,81944,78545.10885000,93574476.09199910,0
1609956000000,1192.27000000,1208.57000000,1183.72000000,1191.78000000,85000.17164000,1609959599999,101534688.50199650,54398,40821.60712000,48779039.77682110,0
1609959600000,1191.77000000,1204.95000000,1150.00000000,1160.78000000,108617.44241000,1609963199999,129038897.58629380,68513,49958.37630000,59471894.34545710,0
1609963200000,1160.78000000,1207.00000000,1116.61000000,1197.16000000,208518.37051000,1609966799999,241927315.18126470,132917,104644.13917000,121576665.39847580,0
1609966800000,1197.33000000,1200.80000000,1173.23000000,1181.26000000,115873.49118000,1609970399999,137443178.39038970,64439,60316.61188000,71560237.96199730,0
1609970400000,1181.23000000,1194.51000000,1173.12000000,1177.97000000,30488.47300000,1609973999999,36181615.13882730,33458,14879.21184000,17665573.45850850,0
1609974000000,1178.01000000,1213.00000000,1175.55000000,1208.42000000,67466.36349000,1609977599999,80628802.39459450,53524,37848.81961000,45246954.14149660,0
1609977600000,1208.75000000,1221.00000000,1188.00000000,1199.80000000,95554.67255000,1609981199999,115233154.02960860,69899,48264.17756000,58229454.48308030,0
1609981200000,1199.80000000,1210.82000000,1195.59000000,1200.12000000,53546.21224000,1609984799999,64402023.45656360,40378,25565.02627000,30752601.75175540,0
1609984800000,1200.21000000,1205.12000000,1179.91000000,1196.53000000,56117.02736000,1609988399999,66910493.73491940,42912,27535.90993000,32849772.55836400,0
1609988400000,1196.53000000,1224.11000000,1193.67000000,1213.17000000,71549.09166000,1609991999999,86716810.69597110,53197,38484.06006000,46649008.12292150,0
1609992000000,1213.17000000,1216.63000000,1201.32000000,1210.42000000,55797.31429000,1609995599999,67485345.77194420,40276,28501.05878000,34473037.85872030,0
1609995600000,1210.43000000,1218.04000000,1200.71000000,1207.27000000,53541.34273000,1609999199999,64730906.11521270,35030,26608.12228000,32176725.69133480,0
1609999200000,1207.30000000,1210.93000000,1183.02000000,1198.71000000,61270.82274000,1610002799999,73472347.34809340,44799,28796.56675000,34521181.47104820,0
1610002800000,1198.71000000,1204.86000000,1181.09000000,1186.21000000,52978.58936000,1610006399999,63194683.22112130,42058,24608.98331000,29360691.91529580,0
1610006400000,1186.39000000,1198.95000000,1159.03000000,1195.77000000,88581.26432000,1610009999999,104598930.72659470,66277,43295.66625000,51184172.01154420,0
1610010000000,1195.77000000,1205.00000000,1181.24000000,1204.96000000,48669.39591000,1610013599999,58082885.90202510,38843,24086.74617000,28757762.88225320,0
1610013600000,1204.96000000,1205.70000000,1179.79000000,1183.51000000,47906.19223000,1610017199999,57025761.88070250,39701,22738.86135000,27071361.21066890,0
1610017200000,1183.53000000,1205.00000000,1183.03000000,1201.12000000,54084.34786000,1610020799999,64573030.00874900,40059,28282.32750000,33779847.37774240,0
1610020800000,1201.32000000,1229.50000000,1197.64000000,1227.20000000,93318.37660000,1610024399999,113110658.40220970,67234,49250.94247000,59739672.53125750,0
1610024400000,1226.86000000,1230.45000000,1209.00000000,1218.01000000,84541.63376000,1610027999999,103265173.95025710,63305,41130.97201000,50256633.13546020,0
1610028000000,1218.01000000,1229.29000000,1215.00000000,1224.50000000,61759.11098000,1610031599999,75520023.92489390,43091,30245.11680000,36988485.85535200,0
1610031600000,1224.53000000,1249.98000000,1216.00000000,1249.83000000,81232.00344000,1610035199999,100334324.82274270,61208,45890.98545000,56707077.46695660,0
1610035200000,1249.84000000,1277.41000000,1238.68000000,1263.97000000,150037.31158000,1610038799999,189429718.51623890,93721,78858.53422000,99573715.79834020,0
1610038800000,1263.97000000,1273.91000000,1259.00000000,1270.49000000,64620.34683000,1610042399999,81868620.20756600,42890,32930.65371000,41731456.88661200,0
1610042400000,1270.48000000,1289.00000000,1131.00000000,1222.73000000,256239.49160000,1610045999999,314931094.58027670,166946,112066.02113000,138103045.50461700,0
1610046000000,1223.25000000,1247.68000000,1170.00000000,1234.14000000,176324.91055000,1610049599999,213508997.97753830,112983,84563.46037000,102411326.99507000,0
1610049600000,1234.23000000,1245.00000000,1223.41000000,1242.72000000,65467.09339000,1610053199999,80830321.23951620,47534,34508.86690000,42622024.43571380,0
1610053200000,1242.90000000,1267.33000000,1239.58000000,1254.18000000,71614.46576000,1610056799999,89797360.82586020,51027,36533.76967000,45794847.77515590,0
1610056800000,1254.25000000,1259.00000000,1237.25000000,1245.47000000,30674.97767000,1610060399999,38386892.07646670,32522,14865.12981000,18599984.53208800,0
1610060400000,1245.40000000,1245.72000000,1201.45000000,1224.87000000,97496.82518000,1610063999999,118810331.95346230,66809,47115.01641000,57412137.90003220,0
1610064000000,1224.86000000,1233.00000000,1182.45000000,1182.96000000,72653.68292000,1610067599999,88124665.53703580,64807,32436.23789000,39380258.81007060,0
1610067600000,1183.42000000,1199.26000000,1160.00000000,1184.52000000,95990.82587000,1610071199999,113279104.60357720,91653,46243.69572000,54596802.95903360,0
1610071200000,1184.52000000,1186.29000000,1065.00000000,1111.34000000,199688.17322000,1610074799999,222441857.67954210,143813,84272.54063000,93944665.82167910,0
1610074800000,1111.57000000,1160.13000000,1105.61000000,1150.10000000,88803.50222000,1610078399999,101365259.96650880,78640,43647.78191000,49817563.44801380,0
1610078400000,1150.10000000,1177.65000000,1142.00000000,1169.03000000,78047.83239000,1610081999999,90851598.44427950,63262,39173.58432000,45617562.82293330,0
1610082000000,1168.91000000,1174.00000000,1142.23000000,1148.12000000,68772.26477000,1610085599999,79666747.77087210,58472,33206.44229000,38473560.81293920,0
1610085600000,1148.29000000,1182.46000000,1125.41000000,1175.21000000,91125.70394000,1610089199999,105411233.21750170,72137,48663.76010000,56322157.36627540,0
1610089200000,1175.22000000,1214.27000000,1166.38000000,1208.42000000,79414.38316000,1610092799999,94621691.73066420,56815,39177.33544000,46718875.34063260,0
1610092800000,1208.20000000,1209.27000000,1181.73000000,1199.99000000,56094.95252000,1610096399999,67043689.31056990,46146,26133.88240000,31241989.55262890,0
1610096400000,1199.99000000,1222.32000000,1185.99000000,1221.64000000,62345.38191000,1610099999999,74943929.01925670,47432,35697.61907000,42952571.75900470,0
1610100000000,1221.51000000,1270.24000000,1216.23000000,1251.31000000,134971.11476000,1610103599999,167801701.09896880,95831,76856.52507000,95610237.20054760,0
1610103600000,1251.47000000,1266.00000000,1240.00000000,1255.43000000,87416.71084000,1610107199999,109542145.75654180,67132,42251.42981000,52973833.03861320,0
1610107200000,1255.24000000,1273.75000000,1224.88000000,1249.90000000,97812.93795000,1610110799999,122707021.75548990,79100,46626.53345000,58533824.50952260,0
1610110800000,1249.91000000,1255.91000000,1221.62000000,1250.00000000,71962.98668000,1610114399999,89202675.10136310,53858,34492.03113000,42783125.81840810,0
1610114400000,1250.00000000,1257.09000000,1237.32000000,1257.00000000,49706.71270000,1610117999999,62071302.34934870,41215,25605.52883000,31990410.58592050,0
1610118000000,1256.93000000,1264.00000000,1171.72000000,1216.77000000,193110.42518000,1610121599999,234901082.26603900,118592,89628.83481000,109119188.69244590,0
1610121600000,1216.93000000,1242.18000000,1202.00000000,1227.22000000,83942.45331000,1610125199999,102893873.38466850,63484,42398.79006000,52002315.57685220,0
1610125200000,1227.22000000,1236.66000000,1209.24000000,1215.42000000,50501.14122000,1610128799999,61792247.35025300,47655,24204.67858000,29619139.72710760,0
1610128800000,1215.59000000,1222.06000000,1173.00000000,1182.87000000,99711.00929000,1610132399999,118959720.36096530,81668,46024.78083000,54904108.51158170,0
1610132400000,1182.55000000,1203.57000000,1179.63000000,1184.75000000,53462.02043000,1610135999999,63726005.49263910,59259,26680.28490000,31810299.65202410,0
1610136000000,1184.75000000,1195.50000000,1143.16000000,1145.90000000,140396.82392000,1610139599999,163528253.37230280,104529,66327.82274000,77295234.43101440,0
1610139600000,1146.34000000,1193.89000000,1135.51000000,1193.63000000,80549.78913000,1610143199999,94279864.93734160,64165,41947.97614000,49121188.68075700,0
1610143200000,1193.63000000,1220.00000000,1166.31000000,1216.58000000,50087.21190000,1610146799999,59912325.74516800,66842,27817.96561000,33302546.03670900,0
